id,name,collector,street,city,state,zip,phone,contact,instructions,created_at,updated_at,amenities,email,fax
4347,The Point at Egret Bay Condominiums Association,Pegasus Property Management,17080 Highway 3,Webster,Texas,77598,281-338-1654,Ext. 14,"FOR CLOSING INFORMATION, PLEASE CONTACT PEGASUS DIRECT AT THE NUMBER OR EMAIL LISTED ABOVE. PAYMENT MAY BE REQUIRED PRIOR TO RELEASE OF INFORMATION. AT CLOSING, PLEASE INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT WITH REMITTANCE.",2012-07-16 11:31:11,2017-10-02 18:11:54.793341,"",association@pegasusproperty.com,""
869,Chenevert Street Condominiums Inc.,J D H Property Management,P.O. Box 96046,Houston,Texas,77213,281-457-5341,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com.  FOR TECHNICAL ASSISTANCE WITH THIS WEBSITE, CALL TOLL FREE : 1-866-925-5004.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:00:11,2017-11-08 03:14:55.029835,"","",281-457-5343
4334,The Park Regency Council of Co-Owners,"Genesis Community Management, Inc.",9700 Richmond # 230,Houston,Texas,77042,713-953-0808,"","TO SECURE QUOTE DIRECTLY, PLEASE USE THE GENESIS WEB PORTAL THROUGH www.genesiscommunity.com. YOU WILL NEED TO CREATE AN ACCOUNT IN ORDER TO PROCESS REQUESTS. BE AWARE, QUOTE FEES ARE ADDED EVERY TIME A STATEMENT IS REQUESTED THROUGH THE WEBSITE, AND OWNERSHIP MUST MATCH ON ALL REQUESTS PRIOR TO CLOSING. ANY DISCREPANCIES CAN BE ADDRESSED BY EMAILING NATALIE TIPS AT natalie@genesiscommunity.com. AT CLOSING, PLEASE INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT FOR RECORDS.",2012-07-16 11:31:05,2018-01-16 19:29:51.502026,"","",""
6115,Bellaire Gardens HOA,Property Masters,"11311 Richmond, Suite L-103",Houston,Texas,77082,281-556-5111,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com.  FOR TECHNICAL ASSISTANCE WITH THIS WEBSITE, CALL TOLL FREE : 1-866-925-5004.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2015-07-09 18:52:37.392579,2015-07-09 18:52:37.392579,"","",""
6003,Ultra II Community Association Inc.,Real Manage,"2633 McKinney Avenue, #130-502",Dallas,Texas,75204,281-531-0002,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.ciranet.com.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2014-11-19 14:58:03.948984,2014-11-19 15:21:01.197562,"","",""
4358,The Community Association of the Retreat,Millis Management,19855 Southwest Freeway # 300,Sugar Land,Texas,77479,281-343-1400,"","Sales incur a $150.00 Transfer Fee payable to Millis Management. Refinances incur a $100.00 Processing Fee. At closing, include a copy of the top portion of the closing statement with remittance.",2012-07-16 11:31:18,2016-02-10 17:30:17.173204,"",marym@millisgroup.com,""
937,Clear Lake City Community Association,"",16511 Diana Lane,Houston,Texas,77062,281-488-0360,"","Sales & Refinances incur a $200.00 processing fee payable to the Association. At closing, include a copy of the top portion of the closing statement with remittance.  $250.00 for a Resale Certificate, if requested.",2012-07-16 11:00:40,2016-10-18 19:01:40.669183,"LANDSCAPING ON COMMON AREAS, RECREATION FACILITY AND PARK(S).","",281-480-3226
4380,The Vineyard Townhome Association,Wally Gudas,"9550 Deering Drive, Suite 600",Houston,Texas,77036,713-772-9735,"",Collect 2 months in advance @ the monthly rate of $ VARIES.  Insurance is thru Stan Migura @ 281-499-7676/FAX #281-499-5952.  Sales incur a $25.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. Include a copy of the top portion of the closing statement and the new owners mailing address and telephone number.,2012-07-16 11:31:29,2013-03-11 14:40:17,UPKEEP OF ALL COMMON AREAS,,
4381,"The W. Beach Grand Condo Council of Co-Owners, Inc.",Rapp Management,1703 Broadway,Galveston,Texas,77550,409-737-2556,"","Collect 2 months in advance at the monthly rate of $VARIES. Insurance is thru Jan Austin, Lisa @ 409-740-1251. Sales incur a $50.00 Transfer Fee payable to Rapp Management. Refinances incur a $50.00 Processing Fee. There is a $100.00 Document Resale Fee. Include a copy of the top portion of the closing statement.",2012-07-16 11:31:30,2013-03-11 14:43:04,"ELECTRICITY, CABLE TELEVISION, WATER, GARBAGE COLLECTION, INSURANCE, ELEVATOR REPAIR, LAUNDRY ROOM, MAINTENANCE",,
4386,The Willow Townhomes Association,Pro Concepts,"1880 Dairy Ashford, #131",Houston,Texas,77077,281-558-7644,Michelle,Sales incur a $25.00 Transfer Fee payable to Pro Concepts. Insurance is thru Robert Bledsoe @ 281-550-2175. Include a copy of  the top portion of the closing statement.,2012-07-16 11:31:33,2013-05-07 16:22:50,"",,
4394,The Woods of Northgate Community Association Inc.,Doug Shannon,16055 Northgate Forest Dr.,Houston,Texas,77068,281-893-0400,"","Sales incur a $100.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. At closing, Include a copy of the top portion of the closing statement.",2012-07-16 11:31:37,2016-01-20 18:02:31.273587,"","",""
4388,The Woodforest Association,Maxey Alexans Community Service Corp.,P.O. Box 7859,The Woodlands,Texas,77387,281-367-5647,"",Sales incur a $40.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. Include a copy of the top portion of the closing statement.,2012-07-16 11:31:34,2013-03-11 14:50:25,"",,
4390,The Woodlands Commercial Owners Association,The Woodlands Community Service Corp.,2801 Technology Forest Boulevard,The Woodlands,Texas,77381,281-210-3974,"","Sales incur a $100.00 Transfer Fee payable to the Association. Refinances incur a $30.00 Processing Fee. Please include a copy of the top portion of the closing statement.
IF REQUESTED: $100.00 FEE FOR A RESALE CERTIFICATE",2012-07-16 11:31:35,2013-03-11 14:51:21,"",,
4393,The Woods of Camelot Homeowners Association,Bob Singer,1701 Upland,Houston,Texas,77043,713-973-9414,"","THIS ASSN. IS CURRENTLY NOT ASSESSING AN ANNUAL MAINT. FEE AS OF THE DATE OF THIS REPORT; WE SUGGEST ACQUIRING A SIGNED STATEMENT FROM THE SELLER THAT THE SELLER IS CURRENTLY NOT PAYING ANY FEES TO ANY ASSN., THEREFORE HOLDING HARMLESS XXXXXXXX TITLE AND MISI. SHOULD THE ASSN. BEGIN ASSESSING IN THE FUTURE, MISI IS NOT RESPONSIBLE FOR ANY RETROACTIVE FEES.",2012-07-16 11:31:37,2013-03-11 14:53:46,"",,
4392,The Woods C A I,Marshall Management,P.O. Box 35720,Houston,Texas,77235,713-977-6644,"","Sales incur a $100.00 Transfer Fee payable to Marshall Management Group. At closing, include a copy of the top portion of the closing statement.",2012-07-16 11:31:36,2014-10-08 01:51:01.856823,"","",""
4385,The White Sands of San Luis,"","","",Texas,"",552-0066,Colleen Wilburn,THIS ASSN IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE. WE SUGGEST ACQUIRING A DOCUMENT SIGNED BY THE SELLER STATING NO FEES ARE PAID TO ANY ASSN; THEREFORE HOLDING HARMLESS XXXXXXXXXXXX TITLE & MISI SHOULD THE  ASSN BEGIN ASSESSING IN THE FUTURE. MISI IS NOT RESPONSIBLE FOR RETROACTIVE FEES.,2012-07-16 11:31:32,2014-07-09 15:25:17.544043,"","",""
5087,"Windsor Forest Homeowners Association, Inc.",Kimberley Scott,P.O. Box 3114,Spring,Texas,77383,281-528-0557,(c) 713-705-5624 ; (h) 281-288-5294,Sales incur a $25.00 Transfer Fee payable to the Association. Refinance incur a $25.00 Processing Fee. Include a copy of the top portion of the closing statement.,2012-07-16 11:37:59,2017-09-01 15:46:56.979305,"",nancyjrowe@att.net ; brucek@hotmail.com,""
4384,The Wharf at Clear Lake Maintenance Association,Chris Holman,P.O. Box 2025,League City,Texas,77574,281-316-1021,"","Sales incur a $150.00 Transfer Fee payable to Terra Quest C.I. Refinances incur a $75.00 Processing Fee. On sales, collect 3 months advance assessments. At closing, include a copy of the top portion of the closing statement with remittance.",2012-07-16 11:31:32,2017-12-12 21:35:54.404592,"",davis69712@hotmail.com,""
4378,The Villas Master Association,First Service Residential ,"1330 Enclave Parkway, Suite 425",Houston,Texas,77077,713-932-1122,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY FROM FIRST SERVICE RESIDENTIAL AT THE NUMBER LISTED ABOVE, OR VISIT www.fsresidential.com.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:31:28,2018-04-11 16:16:35.763453,"","",""
6005,The Townhomes of Pine Hollow Association,C/o Joan Long - Treasurer,P.O. Box 957,Conroe,Texas,77305,936-756-5645,"","On sales, collect 2 months at the current monthly rate listed above as of the date of this report. Sales also incur a $50.00 Certification Fee payable to the Association. Refinances incur no other fees. At closing, include a copy of the top portion of the closing statement with remittance. ",2014-11-20 15:40:38.424659,2014-11-21 14:34:44.043488,"","",""
4397,The Woods on Augusta Townhomes,Prime Site,8955 Katy Freeway Suite 301,Houston,Texas,77024,713-932-6111,Teresa,Collect two months in advance at the monthly rate of $VARIES. Insurance thru B C H @ 713-688-1500. Sales incur a $50.00 Transfer Fee payable to Prime Site. Please send a copy of the top portion of the closing statement.,2012-07-16 11:31:39,2013-03-11 15:38:47,"",,
4400,Theisswood Estates H O A,Steve Voorhies,17907 Theiss Park Lane,Spring,Texas,77379,281-376-7778,Steve,Please send a copy of the top portion of the closing statement.,2012-07-16 11:31:40,2013-03-11 15:41:29,THERE ARE NO RECORDS KEPT BY THIS ASSOCIATION.  THE FEES ARE FOR THE WATER PUMP. HE CONTACTS THEM WHEN IT IS TIME TO PAY.,,
4409,Three Oaks Office Condominium,Athalia Curry,6910 Bellaire Boulevard,Houston,Texas,77074,713-988-6155,"","Insurance is thru Intex Insurance Agency, Wayne Davis @ 864-1615. Include a copy of the top portion of the closing statement.",2012-07-16 11:31:45,2013-03-11 15:48:10,"",,
4412,Tierra Del Oro,Jay Eshback II,P.O. Box 855,Baytown,Texas,77522,281-428-2712,281-422-0084 HM,Sales incur a $25.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. Include a copy of the top portion of the closing statement.,2012-07-16 11:31:47,2013-03-11 15:50:24,"UPKEEP OF TREES, SHRUBS, MOWING, THREE MEDIANS",,
4414,Tierra Grande L. A.,Bob Rice,P O Box 1322,Needville,Texas,77461,979-793-3228,"",Sales incur a $50.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. Please include a copy of the top portion of the closing statement.,2012-07-16 11:31:48,2013-03-11 15:51:16,"",,
4418,Tiki Yacht Club Colony,N/A,N/A,Galveston,Texas,N/A,N/A,Barbara Durem - Pro. Tax,"THIS ASSN. IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE AS OF THE DATE OF THIS REPORT; WE SUGGEST ACQUIRING A SIGNED STATEMENT FROM THE SELLER THAT THE SELLER IS CURRENTLY NOT PAYING ANY FEES TO ANY ASSN., THEREFORE HOLDING HARMLESS XXXXXXXX TITLE AND MISI. SHOULD THE ASSN. BEGIN ASSESSING IN THE FUTURE, MISI IS NOT RESPONSIBLE FOR ANY RETROACTIVE FEES.",2012-07-16 11:31:50,2013-03-11 15:52:53,"",,
4419,Tiki Yacht Colony Community Association,N/A,802 Tiki Dr Rt 2,Galveston,Texas,77554,409-740-0444,Brenda,Please include a copy of the top portion of the closing statement.,2012-07-16 11:31:51,2013-03-11 15:53:04,"",,
4420,"Tilbury Estates, HOA",Gail Caperton,P.O. Box 270631,Houston,Texas,77277,713-888-0198,FAX # 713-871-8803,Sales incur a $75.00 Transfer Fee payable to JG Casselton. Refinances incur a $35.00 Processing Fee. Include a copy of the top portion of the closing statement.,2012-07-16 11:31:51,2013-03-11 15:53:28,"",,
4421,Timber Cove Civic Club,Richard Hickman,115 Driftwood Dr.,Seabrook,Texas,77586,281-326-6104,"",Sales incur a $75.00 Transfer Fee payable to the Association. Refinances incur a $75.00 Processing Fee. Contact the Association for a 60 Day Letter. This subdivision is not subordinated. Include a copy of the top portion of the closing statement.,2012-07-16 11:31:52,2013-03-11 15:54:17,"BOAT DECK, 2 PARKS, GENERAL MAINTENANCE OF SUBDIVISION, POOL MEMBERSHIP IS AVAILABLE FOR AN ADDITIONAL COST",,
4423,Timber Crest C.A.,N/A,N/A,N/A,Texas,N/A,N/A,"",THIS ASSN IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE.WE SUGGEST ACQUIRING A DOCUMENT TO BE SIGNED BY THE SELLER STATING THAT NO FEES ARE PAID TO ANY ASSOCIATION: THEREFORE HOLDING HARMLESS XXXXXXXXXXX TITLE AND MISI SHOULD THE ASSN BEGIN ASSESSING IN THE FUTURE. MISI IS NOT RESPONSIBLE FOR ANY RETROACTIVE FEES.,2012-07-16 11:31:53,2013-03-11 15:54:50,"",,
4408,Three Lakes East C A,A C M I,"12603 Louetta Road, #101",Cypress,Texas,77429-5136,281-251-2292,"","Sales incur a $185.00 Transfer Fee + $XX.00 Quote Fee payable to ACMI. Refinances incur a $135.00 Processing Fee + $XX.00 Quote Fee.  Updates incur add'l $10.00 Quote Fees. Resale Certificate: $150.00 (>7days) or $250.00(<7 days). At closing, include a copy of the top portion of the closing statement with remittance. *QUOTE VALID DATE OF ISSUANCE ONLY - UPDATE PRIOR TO CLOSING*",2012-07-16 11:31:45,2016-11-02 17:58:00.469065,"","",""
4417,Tiki Island Civic Association,Triquest Management,"9950 Westpark Drive, #350",Houston,Texas,77063,713-780-2449,"","$50.00 (17) IMPROVEMENT ASSESSMENT IS DUE/PAID.  Sales incur a $200.00 transfer fee payable to Triquest Management + $5.00 Association transfer fee payable to Tiki Island CA.  Refinances incur a $100.00 processing fee.  At closing, include a copy of the top portion of the closing statement with remittance.  $225.00 for a MANDATORY Resale Certificate.",2012-07-16 11:31:49,2017-06-01 17:00:02.4665,"","",""
4410,Thunderbird North C I A,Marshall Management,P.O. Box 35720,Houston,Texas,77235,713-977-6644,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com.  FOR TECHNICAL ASSISTANCE WITH THIS WEBSITE, CALL TOLL FREE : 1-866-925-5004.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:31:46,2018-07-03 18:05:22.448729,"","",""
4411,Thurman Manor,SEAN THURMAN,N/A,N/A,Texas,N/A,832-715-7436,"","THIS ASSN IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE. WE SUGGEST ACQUIRING A DOCUMENT TO BE SIGNED BY THE SELLER STATING THAT NO FEES ARE PAID TO ANY ASSN, THEREFORE HOLDING HARMLESS XXXXXXXX TITLE AND MISI SHOULD THE ASSN BEGIN ASSESSING IN THE FUTURE, MISI IS NOT RESPONSIBLE   FOR ANY RETROACTIVE FEES. sean@michaelthurmancustomhomes.com",2012-07-16 11:31:46,2018-06-06 20:25:56.475534,"","",""
3990,Stagecoach Farms Civic Club,Brenda Rutt,P O Box 1236,Pinehurst,Texas,77362,281-259-0224,emergency: 8328688020,"Sales & Refinances incur $25.00 Fees payable to the Association.  At closing, include a copy of the top portion of the closing statement with remittance.",2012-07-16 11:27:57,2018-07-12 19:43:56.045471,"","",""
4406,Three Corners Civic Club,Matt & Kathy Deffebach ,547 Three Corners,Houston,Texas,77024,"",Matt & Kathy Deffebach,"Sales and Refinances incur no other fees. Assessment is for street lights only. At closing, please send a copy of the top portion of the closing statement for records.",2012-07-16 11:31:43,2016-03-22 18:36:04.244249,"",kdeffebach@me.com,""
4433,Timberbrook Estates Property Owners Associaon,"","","",Texas,N/A,"","",THIS ASSOCIATION IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE AS OF THE DATE OF THIS REPORT. WE SUGGEST ACQUIRING A DOCUMENT TO BE SIGNED BY THE SELLER STATING THAT NO FEES ARE PAID TO ANY ASSN; THEREFORE HOLDING HARMLESS XXXXXXXXXXXXX AND MISI SHOULD THE ASSN BEGIN ASSESSING IN THE FUTURE. MISI IS NOT RESPONSIBLE FOR ANY RETROACTIVE FEES.,2012-07-16 11:31:58,2016-03-08 15:21:24.577188,"","",""
4428,Timber Ridge Property Owners Association,Olympus Property Management,11777 Katy Freeway #495N,Houston,Texas,77079,281-496-9406,Bonita,Sales incur a $50.00 Transfer Fee payable to S M S. Include a copy of the top portion of the closing statement.,2012-07-16 11:31:55,2013-03-11 16:30:34,"",,
4431,Timber Trails Townhomes Association,Mrs. Scott,7878 Gallahad Street,Houston,Texas,77078,713-635-3188,"","Please send a copy of the top portion of the closing statement.
Section one is currently not assessing.
**A K A  Park North H O A",2012-07-16 11:31:57,2013-03-11 16:32:18,"",,
4432,Timberbrook,Stephanie Tobar,"1153 Bergen Parkway, # M404",Evergreen,Colorado,80439,1-877-424-1924,Melissa,Sales incur a $25.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee.  Please include a copy of the top portion of the closing statement.,2012-07-16 11:31:58,2013-03-11 16:33:10,"",,
4436,Timbercreek Property Owners Association,Bill Anderson,55 Cherrywood Court,Lake Jackson,Texas,77566,409-297-7727,"",THIS ASSOCIATION IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE AS OF THE DATE OF THIS REPORT. EXPECTS TO BEGIN IN 3/95.,2012-07-16 11:32:00,2013-03-11 16:35:25,DRAINAGE CONTROL,,
4437,Timberdale Inc.,N/A,N/A,N/A,Texas,N/A,281-955-0585,Renda,THIS ASSN IS CURRENTLY NOT ASSESSING AN ANNUAL MAINTENANCE FEE. WE SUGGEST ACQUIRING A DOCUMENT SIGNED BY THE SELLER STATING NO FEES ARE PAID TO ANY ASSN; THEREFORE HOLDING HARMLESS XXXXXXXXXXXX TITLE & MISI SHOULD THE  ASSN BEGIN ASSESSING IN THE FUTURE. MISI IS NOT RESPONSIBLE FOR RETROACTIVE FEES.,2012-07-16 11:32:00,2013-03-11 16:35:44,"",,
4438,Timberfield Estates,Paul Bevelhymer,P.O. Box 1625,Friendswood,Texas,77546,281-482-2558,"",Please include a copy of the top portion of the closing statement.,2012-07-16 11:32:01,2013-03-11 16:36:02,"COMMON AREA UPKEEP, MAINTENANCE OF SUBDIVISION ENTRANCE",,
4430,Timber Trace Condominium Association,Fred Bhandara - President,"6060 Richmond Avenue, #380",Houston,Texas,77057,713-952-5555,"",Sales & Refinances incur no other fees at this time. No advance assessments are due at closing. Please send a copy of the top portion of the closing statement for records.,2012-07-16 11:31:56,2016-12-06 17:54:27.061873,"",bbhandara@ardenwoodgroup.com,""
4444,Timbergrove Gardens Homeowner's Association,"Sandcastle Homes - Mike Salomon, President",1407 Durham,Houston,Texas,77007,713-264-9190,713-298-9489Steve,"At this time, Sales and Refinances incur no fees. Include a copy of the top portion of the closing statement.
**Builder pays no assessments.",2012-07-16 11:32:04,2013-03-11 16:38:46,"",,
4445,Timbergrove Manor Civic Club,"",P.O. Box 70977,Houston,Texas,77270,"","July 22, 2015","THIS ASSOCIATION COLLECTS MEMBERSHIP AND OTHER DONATION FEES ON A VOLUNTARY BASIS. IT IS A DEED RESTRICTED COMMUNITY, AS NOTED IN HARRIS COUNTY PUBLIC RECORDS FILED UNDER INSTRUMENT W265278. COMMUNITY INFORMATION, ARCHITECTURAL DESIGN/REVIEW PROCEDURES, AND MEMBERSHIP INFORMATION CAN BE FOUND AT www.timbergrove.org. ",2012-07-16 11:32:05,2016-08-29 21:20:35.768216,"",volunteer@timbergrove.org,""
6006,Houston's Riverside Homeowners Association,NONE,"",Houston,Texas,77004,"",Monica Landry(listed on petition committee for restrictions) 713-523-5443,THIS ASSOCIATION IS CURRENTLY NOT ASSESSING MAINTENANCE FEES OF ANY KIND. WE SUGGEST ACQUIRING A DOCUMENT SIGNED BY THE SELLER STATING NO FEES ARE PAID TO ANY ASSOCIATION; THEREFORE HOLDING HARMLESS ------------ TITLE & MISI SHOULD THE ASSOCIATION BEGIN ASSESSING IN THE FUTURE. MISI IS NOT RESPONSIBLE FOR ANY RETROACTIVE FEES. ,2014-11-21 15:52:33.288366,2014-11-21 15:52:33.288366,"","",""
4439,Timbergate H O A,Marissa Antonetti,15822 Timber Run Drive,Houston,Texas,77082,281-497-6767 Marissa Antonetti,Linda Mason 832-419-4286,"FOR A STATEMENT OF ACCOUNT, A RESALE CERTIFICATE IS REQUIRED. PAYMENT IS DUE IN ADVANCE AT $150.00 FOR THE RESALE CERTIFICATE AND EITHER $125.00 TRANSFER FEE OR $50.00 REFINANCE FEE, BOTH PAYABLE TO THE ASSOCIATION. CONTACT MS. ANTONETTI FOR PICK-UP/PAYMENT ARRANGEMENTS. AT CLOSING, PLEASE SEND A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT WITH REMITTANCE.
",2012-07-16 11:32:01,2015-05-14 21:35:39.838895,"",info@timbergatehoa.org/marissainhouston@hotmail.com,""
